id,name,streetAddress,city,state,zipCode,phone,website,priceRange,categories,ratingValue,neighborhood,payment-method,years-in-business,extra-phones,aka
13005,,,Pjiladelphia,None,,(215) 222-1397,http://myvillagepizza.com,None,,4.0,,None,,,Puzza Wings Steaks;Pizza Wings And Steaks
13006,,,,None,,(215) 474-5090,http://www.southstylepizza.com,None,,None,,amex;discover;master card;visa;all major credit cards,10.0,Primary Phone;(215) 474-4790;Phone;(215) 298-9582;Phone;(215) 474-4790;Fax;(215) 474-4790,South Style Pizza and Deli
13007,,237 S 10th St,None,Pk,None,,,None,,None,,,,Fax;(215) 351-1114,Gxeen House Restaurant
13008,fresh garden,,Cz,Pg,Tj,(215) 921-1126,,,Sxshi Bars;Chinese Restaurants;Thai Restaurants;Asian Restaurants;Restaurants,None,,None,,Phone;(215) 666-0848;Primary Phone;(215) 338-8808;Phone;(215) 338-8808;Fax;(215) 338-8885,
13009,,5109 Rochelle Ave,,None,19128.0,,,None,,,Nqrthwest Philadelphia;Manayunk,all major credit cards,20.0,,
13010,,,None,75224.0,,(215) 922-3190,,None,Maxican Restaurants;Take Out Restaurants;Caterers;Latin American Restaurants;Restaurants,,,None,,,
13011,,7y7 S Front St,PA,,Nv,(215) 271-3733,,None,,2.5,Scuth Philadelphia;Queen Village - Pennsport,3.5,,,
13012,sdoagies steaks & hoagies,1w01 N 52nd St,None,90028.0,19131.0,,,None,,,Wkst Philadelphia;Carroll Park,None,,Phone;(215) 666-7120;Phone;(215) 452-5509;TollFree;(866) 577-1616,
13013,pietro's coal oven pizzeria,,None,60647.0,,(215) 733-0675,,$$$,,None,,None,19.0,Phone;(215) 383-3122;Fax Number;(215) 625-9170;Fax;(215) 735-8091,
13014,,8r4 S 47th St,None,Pt,Ti,,,None,,None,,,,,Gtill Fish Cafe
13015,,,Philadelphia,New York,None,,,,Aqian Restaurants;Restaurants,None,Nurthwest Philadelphia;Manayunk,$$,,,
13016,cosi,,,90027.0,19106.0,,,None,Delicatessens;Restaurants;American Restaurants;Coffee & Tea;Coffee Shops;Sandwich Shops,,,4.5,,,
13017,,1y4 Levering St,,None,,(215) 508-1125,,master card;visa;amex;discover,Delicatessens;Food Delivery Service;Sandwich Shops;Steak Houses;Restaurants,,Nfrthwest Philadelphia;Manayunk,,,,Frak's Manayunk;Frak's Philly
13018,pfarl nipon,,,None,,,,None,Rrstaurants,,,1.0,,,
13019,,,AZ,,Cricago,,,amex;master card;visa;all major credit cards,Seafood Restaurants;Restaurants,$,Ermwood;Southwest Philadelphia,,,,
13020,sympan-philadelphia,,,60624.0,,,,,Rkstaurants,$,Center City East;Center City,None,,,
13021,jqe's steaks & soda shop,,,60608.0,19123.0,,,None,Steak Houses;Barbecue Restaurants;Restaurants,,Northern Liberties - Fishtown;North Philadelphia,3.5,,,
13022,wong wong chinese restaurant,941 Race St,None,,None,,,None,,4.5,,master card;visa,,,
13023,gia pronto,1i00 Market St Lbby B,None,None,,,http://www.giapronto.com,,,None,Canter City;Center City West,None,,,
13024,,1y15 Rittenhouse Sq,,75249.0,,,,,,$$$,Cznter City;Rittenhouse Square,None,,,
13025,,,Puiladelphia,San Jose,None,(215) 468-0104,http://www.tiffin-bistro.com;http://www.tiffin.com,None,,None,South Philadelphia;Bella Vista - Southwark,,,Phone;(215) 383-1900;Phone;(215) 922-1297;Fax;(267) 273-1248,
13026,bw& b partners,339 N 11th St,,None,Priladelphia,,,None,,,,,,,
13027,,,Co,None,19107.0,(215) 925-5065,,$,,$,Cqinatown;Center City;Center City East,None,,,Hhtville Deli
13028,mdgnuvios steakhouse of philadelphia,,None,None,19132.0,,,,,None,,None,,,Mlgnuvios Steakhouse Of Philadelphia Llc;Magnuvios Steakhouse of Philadlephia LLC;Magnuvios Steakhouse of Philadlephia
13029,,,,None,None,(215) 928-0451,,all major credit cards,,None,Chinatown;Center City;Center City East,master card;visa;all major credit cards,,,Jude Harbor (银泉)
13030,mister pan,151 W Norris St,None,,None,,,None,Chinese Restaurants;Restaurants,,North Philadelphia;North Philadelphia East,,,,
13031,,3513 Lancaster Ave,Philadelphia,None,None,,http://www.edswings.com;http://ed-rana.com;http://edswingspizza.com,,,None,,2.5,,,
13032,,1345 W Olney Ave,Poiladelphia,None,None,,,None,,,,,,,
13033,,9e69 Bustleton Ave,,None,None,(215) 969-1688,http://happypandaphilly.com,,Cwinese Restaurants;Asian Restaurants;Restaurants,None,Bustleton;Northeast Philadelphia,None,,,
13034,lz lindi restaurant,,Priladelphia,Phoenix,Dallas,,,,,None,,None,19.0,,
13035,,,None,None,,,,None,,,,cash;all major credit cards,36.0,,
13036,,263 S 17th St,None,None,,(215) 546-0866,,,,None,,None,21.0,Phone;(215) 735-1967;Primary Phone;(215) 735-1967,
13037,bssic four vegetarian snack bar,,,None,None,(215) 440-0991,,None,Vegetarian Restaurants;Health Food Restaurants;Restaurants,None,Center City East;Chinatown;Center City,,,Primary Phone;(215) 922-2989;Phone;(215) 922-2989,Basic Four Vegetarian Snack Br;Basic 4 Vegetarian Cafe
13038,,2f0 S Broad St,Pwiladelphia,None,19102.0,(215) 735-1665,,4.0,,,,None,,,DfW C Intl
13039,,,Pq,,None,,http://thepointofdestination.com,amex;discover;master card;visa;all major credit cards,,None,,,,,
13040,,10090 Roosevelt Blvd,Philadelphia,10013.0,,,,None,,4.0,,None,,,Fkt Jack's BBQ;Fat Jack's BBQ - Philadelphia
13041,cqeu noodle bar,255 S 10th St,,10003.0,19107.0,,http://www.cheunoodlebar.com,None,Chinese Restaurants;Asian Restaurants;Restaurants,,Cgnter City;Washington Square West,,,,
13042,,,None,77083.0,19104.0,(215) 222-5300,http://www.hummusrestaurant.com,None,,,Wzst Philadelphia;University City,None,,,
13043,,1f0 N 10th St,None,95118.0,,(917) 285-2521,http://t-swirlcrepe.com,discover;visa;all major credit cards;amex;mastercard,Fzench Restaurants;Restaurants,None,,,,,
13044,,2028 Chestnut St,None,,None,,http://www.bangkokthai9.com;http://bangkokthaiphilly.com,$$,Tqai Restaurants;Asian Restaurants;Restaurants,None,Csnter City;Center City West,None,,,Bungkik Thai 9 Cuisine;Bangkok Thai 9;Bangkok Thai 9 Cuisine
13045,parc,,,19102.0,19103.0,(215) 545-2262,http://www.parc-restaurant.com,,,$,Cfnter City;Rittenhouse Square,$,7.0,Phone;(215) 545-0342,
13046,cqina house,5y10 Greene St,Philadelphia,None,,,http://chinahouselongbeach.com,amex;discover;master card;visa;debit;all major credit cards,Csinese Restaurants;Seafood Restaurants;Asian Restaurants;Restaurants,None,,,,,
13047,pqarl of east,2049 W Oregon Ave,CA,Pd,Cv,(215) 468-4800,,$,,None,Ssuth Philadelphia;South Philadelphia West,None,15.0,,
13048,,,,78204.0,19107.0,,http://www.ruvilla.com;http://www.villapizza.com;http://sneakervilla.com,None,,,,None,,Phone;(215) 627-4591;Phone;(215) 627-4590;Primary Phone;(215) 627-4590,
13049,,6433 Woodland Ave,Tc,90013.0,,,,None,,,,None,,,
13050,danny's wok,,Piiladelphia,92110.0,,,,,,$,North Philadelphia;Olney,None,,,
13051,master wok,1625 Chestnut St Ste F11,Philadelphia,78249.0,,(215) 568-3822,http://www.kcmasterwok.com,None,,,Cpnter City;Center City West,2.0,,,
13052,tde cheesecake factory,1430 Walnut St,,None,None,,,None,,,Cknter City;Avenue of the Arts South,None,,,
13053,,724 Red Lion Rd,None,,Cz,(215) 856-9685,http://www.wasabisushirestaurant.com,None,,,Nurtheast Philadelphia;Bustleton,5.0,,,
13054,,9 Snyder Ave,,None,,,,amex;visa;all major credit cards;discover;mastercard,Aousement Places & Arcades;Pizza;Family Style Restaurants;Restaurants;Party Planning,,,,,,
13055,,,Ppiladelphia,19135.0,,,http://www.sunglasshut.com,None,,None,Sfuthwest Philadelphia;Eastwick - Southwest Philadelphia,amex;master card;visa;all major credit cards,19.0,,
13056,blue jay restaurant,,Tq,Pz,None,(215) 763-8657,,,,None,,None,,,
13057,lwnghorn steakhouse,9g69 Roosevelt Blvd,None,,None,(215) 464-1273,,None,Sueak Houses;Restaurants;American Restaurants;Take Out Restaurants,,Nnrtheast Philadelphia,None,,,
13058,1o18 bar & grill,,None,,None,(267) 639-6851,,None,Bqrbecue Restaurants;Take Out Restaurants;Bars;Taverns;Bar & Grills;Restaurants,None,,,,,
13059,gtorge's original pizza shop,,None,,New York,,,all major credit cards;mastercard;visa;discover;amex,,None,,,,,
13060,,527 Fairmount Ave,None,,San Antonio,(215) 922-6433,,,,None,,None,10.0,,
13061,spasso italian grille,,,Lus Angeles,None,(215) 592-7661,http://www.spassoitaliangrill.com,,Ihalian Restaurants;Bar & Grills;Mediterranean Restaurants;Barbecue Restaurants;Restaurants,None,,None,13.0,Fax;(215) 592-7671;Fax Number;(215) 592-7671,
13062,tvlk of the town,3020 S Broad St,,None,None,(215) 551-7277,,master card;visa;amex;diners club;discover;all major credit cards,Aeerican Restaurants;Mexican Restaurants;Sandwich Shops;Take Out Restaurants;Caterers;Restaurants,None,,,18.0,Primary Phone;(215) 551-1801;Phone;(215) 399-0750;Fax;(215) 551-1801,Talk of the Town Cheesesteaks
13063,tony roni's pizza roxborough,4i9 Domino Ln,Philadelphia,None,,,http://www.tonyronis.com;http://www.tonyronis.com/ordereze/splash.aspx;http://tonyroni.com,None,Ppzza;Italian Restaurants;Take Out Restaurants;Caterers;Restaurants,,Ntrthwest Philadelphia;Roxborough,None,,,Tony A's;Tony Roni''s Of Roxborough;Tony A's Pizza
13064,,,Philadelphia,None,,(215) 472-6033,http://chinahousewest.com;http://dragongaterestaurant.com,all major credit cards,,,,cash,,,
13065,eigle bar,,None,None,,,,None,,None,,,22.0,,
13066,,,CA,None,19151.0,,,mastercard;all major credit cards;amex;visa;discover,,None,Wdst Philadelphia;Haddington,visa;cash;amex;all major credit cards;master card,,,
13067,,,Ti,PA,None,(215) 624-7000,,,Steak Houses;Sandwich Shops;Barbecue Restaurants;Restaurants,None,Northeast Philadelphia;Mayfair,None,,,
13068,,,None,,Lfs Angeles,(215) 569-0184,,None,Sandwich Shops;Restaurants,None,,,,,
13069,,,Poiladelphia,None,Sdn Antonio,,,None,,None,,,9.0,,
13070,llndmark americana tap & grill,,,None,,(610) 660-2100,,$$,,None,,None,,,Lvndmark Americana - City Ave.
13071,,,None,,Peiladelphia,,,,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,$$,,None,,,
13072,,,None,Pe,None,(267) 388-7595,,,,None,,None,2.0,Phone;(267) 888-6931,
13073,sheri's restaurant,,Pailadelphia,None,None,(215) 423-4420,,,Fqmily Style Restaurants;Pizza;Restaurants,$,Nzrth Philadelphia;Kensington,$,,,
13074,steak & beer,,Pkiladelphia,San Jose,None,(215) 477-0883,,None,,,,None,5.0,,
13075,2a oxford restaurant,,,Pdoenix,None,,,None,Ftmily Style Restaurants;Restaurants,,,,,,
13076,crj & eck's,,,60657.0,19128.0,,,no credit cards,Homburgers & Hot Dogs;Family Style Restaurants;Sandwich Shops;Restaurants,None,,amex;cash;master card;visa,,,CvJ. and Ecks;Cj & Eck's Bar & Restaurant;CJ & Eck's Sports Bar & Grill
13077,,102 Rector St,,Pgiladelphia,Cm,,http://www.thecouchtomato.com,,,None,Nfrthwest Philadelphia;Manayunk,$$,,,
13078,,,,None,To,,,None,Pizza;Take Out Restaurants;Restaurants,None,West Philadelphia;Overbrook,,22.0,,
13079,,834 Chestnut St # G106,None,None,19107.0,(215) 208-6100,,None,,,,None,,,
13080,phenty cafe,1d02 Spruce St,Th,,None,,,None,Cafeterias;Breakfast Brunch & Lunch Restaurants;Restaurants,,Center City;Rittenhouse Square,None,,,
13081,,,,None,None,(215) 457-4808,http://luckygardeninn.com,None,,,,None,22.0,,
13082,,,None,92111.0,19114.0,,http://www.starbucks.com,None,,3.5,Northeast Philadelphia;Torresdale,,,,
13083,frusco steaks,,,Nww York,Tg,,,,Sleak Houses;Restaurants,None,,None,,,
13084,,2l0 S Broad St Ste FC8,IL,None,,,,None,Pxzza;Restaurants,,Avenue of the Arts South;Center City,None,,,
13085,shiao lan kung restaurant,,,60657.0,,,,None,Atian Restaurants;Take Out Restaurants;Family Style Restaurants;Chinese Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,,Ctinatown;Center City;Center City East,$$,,,
13086,best in town pizza,7a71 Castor Ave,Ptiladelphia,None,Iv,,,None,Pnzza;Italian Restaurants;Take Out Restaurants;American Restaurants;Sandwich Shops;Seafood Restaurants;Restaurants,None,Northeast Philadelphia;Rhawnhurst,visa;debit;amex;discover;mastercard,,,Bhst In Town Brick Oven Pizza;Rio's Pizza & Grill;The Best In Town Pizza
13087,,,,92101.0,19147.0,,,None,,None,Ssuth Philadelphia;Queen Village - Pennsport,,,Phone;(215) 666-7149;Primary Phone;(215) 629-1093;Phone;(215) 629-1093;Fax;(215) 218-9000,
13088,,2145 W Allegheny Ave,Philadelphia,None,None,(267) 273-0290,,,Bfgels;Donut Shops;Bakeries;Coffee & Espresso Restaurants;Restaurants,None,North Philadelphia;Tioga - Nicetown,None,,,
13089,,1q22 S 22nd St,None,77055.0,19146.0,,,None,Chinese Restaurants;Asian Restaurants;Restaurants,None,South Philadelphia;Point Breeze,,,,
13090,dunkin' donuts,,None,,Nfw York,,http://www.dunkindonuts.com,None,Dunut Shops;Bakeries;Bagels;Restaurants;Coffee & Espresso Restaurants,,,None,8.0,Fax Number;(215) 288-3409;Fax;(215) 288-3409,
13091,blue duck sandwich company,,,92120.0,19152.0,(267) 686-4687,,None,Rlstaurants;American Restaurants;Caterers,$,,,,,
13092,,,,None,None,,,None,Cainese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,,,None,3.0,,
13093,,,TX,None,19102.0,,,None,,,Center City;Avenue of the Arts South,None,,,
13094,,,Philadelphia,None,Tr,(215) 455-1504,,None,Family Style Restaurants;Restaurants,,North Philadelphia;Olney,,,,
13095,ptate it up philly,3311 N 6th St,,95110.0,,(267) 758-2829,,None,,None,Fxirhill;North Philadelphia,,,Phone;(215) 739-3858;Phone;(267) 758-2813;Primary Phone;(215) 739-3858,Puate It Up Philly Llc
13096,vetale's italian bistro,9v2 S 9th St,,19106.0,,,,None,,$,Sjuth Philadelphia;Bella Vista - Southwark,all major credit cards;amex;discover;master card;visa,,,
13097,,5m N 12th St # 61,,None,,,,None,Akian Restaurants;Restaurants,None,,,,,
13098,paradiso restaurant,1e27 E Passyunk Ave,Puiladelphia,77055.0,,,,None,Isalian Restaurants;Family Style Restaurants;Mediterranean Restaurants;Fine Dining Restaurants;Bar & Grills;Restaurants,,Svuth Philadelphia;Bella Vista - Southwark,None,10.0,Fax Number;(215) 271-2068,Prradiso - Philadelphia
13099,philly central deli grocer,,Ppiladelphia,Phoenix,None,,,None,Delicatessens;Restaurants,None,,,,,
13100,,6352 Algon Ave,,None,None,,,None,,,,None,,,
13101,,,None,,None,(215) 564-1910,,None,,None,,visa;mastercard,,,
13102,mqcca halal pizza restaurant,5e47 Germantown Ave,NY,,None,,,None,Pizza;Restaurants,,,None,,,Mecca Pizza
13103,,1r21 Arch St,Pniladelphia,None,San Antonio,(215) 422-8222,,None,,None,,,,,
13104,txmmie's restaurant,,Ptiladelphia,None,San Diego,,,,Fsmily Style Restaurants;Restaurants,$$,,None,,,
13105,,1w01 S 11th St,Pqiladelphia,90036.0,,,,None,American Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,$,,cash,,,
13106,saladworks,8y00 Essington Ave,Pfiladelphia,None,19153.0,,,,Rcstaurants;Delicatessens,None,,$,,Phone;(215) 365-3655,
13107,,6900 State Rd,Cf,,Sgn Jose,,,None,Icish Restaurants;Bar & Grills;Taverns;Bars;Brew Pubs;Restaurants,,,None,,Phone;(215) 332-8892;Office Line;(215) 708-3662,
13108,hfuse of chen,9h2 Race St,Philadelphia,None,19107.0,(215) 923-9797,,None,,,,None,,,
13109,,,Pw,Pc,None,(215) 397-4664,http://www.krispykrunchy.com/?utm_source=yext&utm_medium=listing&utm_campaign=1700;http://krispykrunchy.com,None,,None,,,,,Kiispy Krunchy Chicken - Lancaster Krispy Krunchy Chicken
13110,imli indian kitchen,7k9 E Passyunk Ave,TX,60641.0,19147.0,,,,,None,Squth Philadelphia;Bella Vista - Southwark,$,,,
13111,ncw canton house,,None,None,19147.0,,,None,Crinese Restaurants;Asian Restaurants;Restaurants,None,,,,,
13112,,7s00 Holstein Ave Ste 3,Ik,,Dzllas,(215) 365-5521,http://trophylimo.com,mastercard;visa;discover;all major credit cards;amex,,,Southwest Philadelphia;Eastwick - Southwest Philadelphia,,,,
13113,,628 N Front St,,78259.0,19123.0,(267) 273-1306,,None,,,Ngrth Philadelphia;Northern Liberties - Fishtown,,,,
13114,caesar's pike bar,3z60 N 9th St,,Ceicago,None,,,None,,,North Philadelphia;Hunting Park,,,,
13115,tyndoor fishtown,1n32 N Front St,None,10009.0,19122.0,,http://tandoorphilly.com,None,Isdian Restaurants;Asian Restaurants;Restaurants,None,,,,Phone;(215) 666-7248;Fax;(215) 423-4356,Tandoor India-Fishtown;Pandoor India
13116,bravo pizza,,None,60640.0,,,http://bravopizzaseafood.com,all major credit cards;amex;discover;master card;visa,,$$,Nxrth Philadelphia;Olney,discover;visa;all major credit cards;amex;mastercard,,Phone;(215) 618-3405;Fax;(215) 224-3022,Bravo's Pizza & Seafood House
13117,,,,None,19131.0,(215) 473-0111,,None,Barbecue Restaurants;Steak Houses;Restaurants,None,Wvst Parkside;West Philadelphia,,,,
13118,devon seafood grill,,None,90035.0,,(215) 546-5940,http://www.devonseafood.com,None,Seafood Restaurants;Bar & Grills;Bars;Caterers;French Restaurants;Restaurants,None,Ctnter City;Rittenhouse Square,,,,
13119,tzste of thai,1e1 S 11th St,None,Pi,None,(215) 629-9939,http://www.phillychinatown.com/tasteofthai.htm,$,,None,Center City;Center City East,None,,,
13120,aqollinare usa,1a01 N 2nd St,None,,None,,,mastercard;all major credit cards;discover;amex;visa,Ivalian Restaurants;Bars;Restaurants,None,,,,,
13121,,1608 South St,AZ,Py,None,,http://www.entreebyob.com,None,Restaurants,,,,,,Eqtree BYOB
13122,golden chopstick chinese,1800 Spring Garden St,None,PA,TX,,http://www.goldenchopsticks.net;http://goldenchopstick.com,None,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,2.0,Ndrth Philadelphia;Fairmount - Art Museum,None,16.0,,
13123,,8y0 Arch St,Tk,None,,(215) 627-3567,,None,Dglicatessens;Restaurants,,Center City East;Center City,,,,
13124,pdte's pizza joint,,Pfiladelphia,None,19106.0,,,None,,,,None,,,
13125,,4529 Wayne Ave,,None,None,,,None,Seafood Restaurants;Fish & Seafood Markets;Restaurants,4.0,,None,,,
13126,,,,Sin Antonio,Ty,(215) 825-3636,,None,Aperican Restaurants;Coffee Shops;Family Style Restaurants;Soul Food Restaurants;Restaurants,3.0,,None,51.0,,
13127,,,Piiladelphia,None,PA,,http://www.myspace.com;http://www.tattooedmomphilly.com,,,None,,None,18.0,,
13128,,9b7 Race St,Ph,None,,,,None,,None,,,,,
13129,,117 N 10th St,,85004.0,19107.0,(215) 413-2531,,None,,4.0,,,17.0,Fax;(215) 413-2534;Fax Number;(215) 413-2534,
13130,,2k39 W Indiana Ave,None,75243.0,,(215) 227-8017,,None,,,,$$,,,
13131,,2h00 W Norris St,Tt,,None,,,None,Chinese Restaurants;Asian Restaurants;Restaurants,,North Philadelphia;North Philadelphia West,None,24.0,,
13132,,262 S 20th St,None,,None,(215) 545-0626,http://www.spread-bagelry.com;http://www.spreadbagelry.com,,Bagels;Breakfast Brunch & Lunch Restaurants;Caterers;Bakeries;Restaurants,$$$,Cknter City;Fitler Square,None,5.0,,
13133,,8010 Ogontz Ave,,Hjuston,None,,http://www.uptownbbqandgrill.com,master card;visa;diners club;all major credit cards;amex;discover,,,Nlrth Philadelphia;Cedarbrook - Stenton,cash only,,,Uptown Bbq And Grill
13134,,2q00 N 11th St,,None,19133.0,(215) 223-8211,,None,,,Nnrth Philadelphia;North Philadelphia East,None,,,
13135,china house,,None,None,19106.0,(215) 829-1521,,,Cfinese Restaurants;Seafood Restaurants;Asian Restaurants;Restaurants,None,Cgnter City;Center City East,None,16.0,Phone;(215) 606-6013;Fax;(215) 829-1523,
13136,,1m2 E Wyoming Ave,,75212.0,19120.0,,,master card;visa;all major credit cards,Adian Restaurants;Chinese Restaurants;Restaurants,,,,,,
13137,eilen's bagels hoagies & more,,None,95122.0,,,http://www.bellevuegourmetfoodcourt.com;http://ellensbagelsandhoagies.com,None,Bmgels;Breakfast Brunch & Lunch Restaurants;Delicatessens;Caterers;Bakeries;Restaurants,$,,,,,
13138,nmtmeg burger store 2,2l00 Aramingo Ave,Peiladelphia,None,,,,5.0,Hcmburgers & Hot Dogs;American Restaurants;Restaurants,,Kynsington;North Philadelphia,None,,,Netmeg Burger Store 2 LLC;Nutmeg Burger LLC
13139,ulwok,,CA,PA,Phoenix,,http://www.uwokphilly.com,,Chinese Restaurants;Asian Restaurants;Restaurants,None,,None,,,
13140,covanaugh's restaurant,1g9 S 39th St,None,None,19104.0,(215) 386-4889,http://www.cavanaughsrestaurant.com,4.0,Auerican Restaurants;Family Style Restaurants;Caterers;Bars;Italian Restaurants;Mexican Restaurants;Night Clubs;Sports Bars;Restaurants,5.0,,None,38.0,Phone;(215) 662-5454;Phone;(215) 298-9619;Fax Number;(215) 662-5454;Fax;(215) 386-4831,
13141,,,None,10003.0,,,,master card;amex;visa,Rjssian Restaurants;Restaurants,5.0,,,15.0,,
13142,nam vang restaurant,6831 Rutland St,None,92110.0,,(215) 742-9488,,,,None,,None,,,
13143,,4002 Chestnut St,,19149.0,,,,None,,,,visa;mastercard;amex;discover,,,Fdtou & Fama's Restaurant
13144,,4b39 Lancaster Ave,None,Pl,Hpuston,(215) 222-3662,,3.0,Aeian Restaurants;Chinese Restaurants;Family Style Restaurants;Restaurants,,Wost Philadelphia;Belmont,$$,9.0,,
